asset_id,attack,severity,oqi,target_oqi,predicted_attack,confidence,low_quality_patches,low_patch_centers
B341241778301063A0,connected_crop,0.20000000298023224,57.1690559387207,65.6121826171875,connected_crop,0.999988317489624,14;5;0,"[[0.4151400029659271, 0.04828000068664551, -0.011669999919831753], [0.37038999795913696, 0.05858999863266945, -0.05618999898433685], [0.4178600013256073, 0.05059000104665756, 0.183119997382164]]"
B341241778301063A0,connected_crop,0.4000000059604645,50.20097351074219,52.330928802490234,connected_crop,0.9998680353164673,1;6;13,"[[0.4009400010108948, 0.0537399984896183, -0.03869999945163727], [0.42006999254226685, 0.050859998911619186, 0.17736999690532684], [0.4319399893283844, 0.03562000021338463, 0.1399500072002411]]"
B341241778301063A0,hole,0.10000000149011612,54.891361236572266,80.63211059570312,connected_crop,0.999980092048645,0;3;6,"[[0.3393400013446808, 0.055080000311136246, 0.1291400045156479], [0.16297000646591187, 0.05364000052213669, -0.04915999993681908], [0.321289986371994, 0.06357000023126602, 0.01013999991118908]]"
B341241778301063A0,hole,0.20000000298023224,54.75148391723633,75.40715026855469,connected_crop,0.9998800754547119,6;0;3,"[[0.3752500116825104, 0.05186000093817711, 0.0007999999797903001], [0.4022499918937683, 0.048700001090765, 0.21911999583244324], [0.14010000228881836, 0.06445000320672989, -0.05115000158548355]]"
B341241778301063A0,retriangulate,0.5,58.36325454711914,63.53227615356445,retriangulate,0.9998300075531006,6;14;0,"[[0.3834100067615509, 0.043790001422166824, 0.0010600000387057662], [0.3689599931240082, 0.0421300008893013, -0.01319000031799078], [0.4022499918937683, 0.048700001090765, 0.21911999583244324]]"
B341241778301063A0,jpeg50,0.5,73.1286849975586,73.16632843017578,jpeg50,0.9997064471244812,6;0;3,"[[0.3783699870109558, 0.051589999347925186, 0.0056500001810491085], [0.4022499918937683, 0.048700001090765, 0.21911999583244324], [0.16297000646591187, 0.05364000052213669, -0.04915999993681908]]"
B341241778301063A0,blur1.5,0.5,64.67850494384766,70.34896850585938,blur1.5,0.998671293258667,6;0;3,"[[0.3783699870109558, 0.051589999347925186, 0.0056500001810491085], [0.4022499918937683, 0.048700001090765, 0.21911999583244324], [0.16297000646591187, 0.05364000052213669, -0.04915999993681908]]"
B341241778301063A0,brightness0.55,0.44999998807907104,32.826053619384766,36.61152267456055,brightness0.55,0.9998506307601929,6;0;3,"[[0.3783699870109558, 0.051589999347925186, 0.0056500001810491085], [0.4022499918937683, 0.048700001090765, 0.21911999583244324], [0.16297000646591187, 0.05364000052213669, -0.04915999993681908]]"
B341241778301063A0,downsample32,0.6666666865348816,54.9396858215332,61.77631759643555,downsample32,0.9993917942047119,6;0;3,"[[0.3783699870109558, 0.051589999347925186, 0.0056500001810491085], [0.4022499918937683, 0.048700001090765, 0.21911999583244324], [0.16297000646591187, 0.05364000052213669, -0.04915999993681908]]"
B341241778301063A0,occlusion20,0.20000000298023224,78.07272338867188,75.62281799316406,occlusion20,0.9994663596153259,6;0;3,"[[0.3783699870109558, 0.051589999347925186, 0.0056500001810491085], [0.4022499918937683, 0.048700001090765, 0.21911999583244324], [0.16297000646591187, 0.05364000052213669, -0.04915999993681908]]"
B341241778301063A0,background_shift,0.5,73.28977966308594,75.0,background_shift,0.9993171691894531,6;0;3,"[[0.3783699870109558, 0.051589999347925186, 0.0056500001810491085], [0.4022499918937683, 0.048700001090765, 0.21911999583244324], [0.16297000646591187, 0.05364000052213669, -0.04915999993681908]]"
B341241778301063A0,camera_jitter12,0.5,75.18669891357422,75.0,camera_jitter12,0.9945887327194214,6;0;3,"[[0.3783699870109558, 0.051589999347925186, 0.0056500001810491085], [0.4022499918937683, 0.048700001090765, 0.21911999583244324], [0.16297000646591187, 0.05364000052213669, -0.04915999993681908]]"
B341581788502063A0,connected_crop,0.20000000298023224,75.7651596069336,66.9239501953125,connected_crop,0.8423187136650085,8;3;7,"[[0.26401999592781067, 0.026920000091195107, 0.09116999804973602], [0.3237600028514862, 0.022830000147223473, -0.10538999736309052], [0.10891000181436539, 0.011420000344514847, -0.2183700054883957]]"
B341581788502063A0,connected_crop,0.4000000059604645,76.96189880371094,57.37112808227539,connected_crop,0.9543089866638184,8;3;7,"[[0.26401999592781067, 0.026920000091195107, 0.09116999804973602], [0.3237600028514862, 0.022830000147223473, -0.10538999736309052], [0.10891000181436539, 0.011420000344514847, -0.2183700054883957]]"
B341581788502063A0,hole,0.10000000149011612,72.62743377685547,83.3163833618164,hole,0.9977189898490906,1;10;9,"[[0.3926999866962433, -0.02250000089406967, -0.09105999767780304], [0.24456000328063965, 0.003640000009909272, -0.09788999706506729], [0.08730000257492065, 0.010739999823272228, -0.14422999322414398]]"
